order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating,month,is_discounted,order_month,order_dayofweek,revenue_per_unit,is_returned,is_cancelled,year,quarter,week_of_year,is_weekend,days_since_start,month_sin,month_cos,day_sin,day_cos,category_enc,gender_enc,country_enc,payment_method_enc,shipping_method_enc
ORD-01321,CUST-0204,Edward Johnson,shealaura@example.net,-0.9752144249428798,Female,Brazil,2022-10-09,PRD-4148,Data Science Handbook,Books,0.038028005566683086,-0.5478974600993787,0.07671669747900971,-0.46651068553931,Paypal,Free Shipping,Delivered,,2022-10,1,0.9867028279451765,1.5321018657164545,34.857,0,0,2022.0,4.0,40,1,281.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,4,1
ORD-00483,CUST-0283,Melissa White,timothy02@example.com,-1.0514586466365272,Male,USA,,PRD-8929,Running Shoes,Sports,-1.3704166450512134,-0.5568004337926863,-0.9887929897294574,-0.5297215426959442,Bank Transfer,Overnight,Delivered,4.0,,0,,,35.58,0,0,,,,0,,,,,,4,1,7,0,2
ORD-00164,CUST-0284,Felicia Davis,hfernandez@example.com,1.083379560785601,Male,Mexico,2023-10-04,PRD-5166,Pillow Set,Home & Kitchen,0.038028005566683086,0.09989986387080928,1.6749812282917105,-0.00998492693714672,Credit Card,Overnight,Delivered,,2023-10,1,0.9867028279451765,-0.45715097839590596,200.9475,0,0,2023.0,4.0,40,0,641.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3,1,5,2,2
ORD-00630,CUST-0338,Mark Le,brianna39@example.org,0.6259142306237163,Female,USA,2023-11-03,PRD-6586,Lamp,Home & Kitchen,0.038028005566683086,-0.191411088055924,-0.9887929897294574,-0.10917707407112227,Cash On Delivery,Free Shipping,Delivered,,2023-11,0,1.272343166833961,0.5374754436602743,164.85999999999999,0,0,2023.0,4.0,44,0,671.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,3,0,7,1,1
ORD-01491,CUST-0008,Jessica Lopez,stacyjohnson@example.com,-0.44150487308734776,Male,Brazil,2022-05-25,PRD-8866,T-Shirt,Clothing,-0.6661943197422652,-0.6099921686841301,0.07671669747900971,-0.5346801193063964,Credit Card,Overnight,Shipped,,2022-05,1,-0.4414988664987464,-0.45715097839590596,15.084000000000001,0,0,2022.0,2.0,21,0,144.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,1,1,2,2
ORD-01312,CUST-0210,Emily Horton,melanieconway@example.com,1.3121122258665432,Female,Germany,2023-12-29,PRD-4148,Data Science Handbook,Books,1.4464726561845795,-0.5872966516183334,1.6749812282917105,-0.4771466124761973,Bank Transfer,Standard,Shipped,,2023-12,1,1.5579835057227458,0.5374754436602743,18.5925,0,0,2023.0,4.0,52,0,727.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,4,0,3
ORD-00756,CUST-0215,Laura Butler,michaelwebb@example.com,0.7784026740110113,Other,Argentina,2022-10-15,PRD-8929,Running Shoes,Sports,0.038028005566683086,-0.4928968670607231,1.6749812282917105,-0.44236236247327493,Debit Card,Express,Delivered,3.0,2022-10,1,0.9867028279451765,1.0347886546883645,43.642500000000005,0,0,2022.0,4.0,41,1,287.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,4,2,0,3,0
ORD-01497,CUST-0345,Joshua Montgomery,kristin13@example.com,1.3121122258665432,Female,Colombia,2023-01-02,PRD-8929,Running Shoes,Sports,1.4464726561845795,-0.508667849031725,-0.45603814612522386,-0.3333598016186015,Cash On Delivery,Free Shipping,Shipped,,2023-01,1,-1.5840602220538849,-1.4517774004520863,49.9795,0,0,2023.0,1.0,1,0,366.0,0.49999999999999994,0.8660254037844387,0.0,1.0,4,0,3,1,1
ORD-00612,CUST-0001,Katherine Ramirez,vrodriguez@example.net,0.7021584523173637,Other,Brazil,2022-01-06,PRD-4148,Data Science Handbook,Books,1.4464726561845795,-0.5822657648964009,-0.45603814612522386,-0.4466869156146892,Paypal,Standard,Delivered,5.0,2022-01,1,-1.5840602220538849,0.04016223263218417,25.241499999999995,0,0,2022.0,1.0,1,0,5.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,2,1,4,3
ORD-01380,CUST-0119,Vanessa Harris,djohnson@example.org,0.015960457074536867,Male,Brazil,2023-09-09,PRD-4145,Python for Beginners,Books,0.038028005566683086,-0.5655338270346927,1.6749812282917105,-0.49534271955002945,Bank Transfer,Express,Delivered,5.0,2023-09,1,0.7010624890563919,1.0347886546883645,24.367499999999996,0,0,2023.0,3.0,36,1,616.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,1,1,0,0
ORD-00354,CUST-0278,Karen Cruz,rebecca94@example.net,-0.28901642970005287,Other,Germany,2023-04-06,PRD-7809,SQL Mastery,Books,-0.6661943197422652,-0.5628488032224254,1.6749812282917105,-0.5163630713396263,Credit Card,Unknown,Delivered,5.0,2023-04,1,-0.727139205387531,0.04016223263218417,25.08,0,0,2023.0,2.0,14,0,460.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,2,4,2,4
ORD-01223,CUST-0283,Kenneth Pierce,franklinscott@example.org,1.464600669253838,Female,USA,,PRD-8117,Cookware Set,Home & Kitchen,-1.3704166450512134,0.09116647062880273,0.07671669747900971,-0.343934341890134,Credit Card,Overnight,Returned,4.0,,1,,,238.356,1,0,,,,0,,,,,,3,0,7,2,2
ORD-00472,CUST-0219,Angela Daugherty,brandonschmidt@example.org,0.6259142306237163,Female,USA,2023-01-22,PRD-8073,Dumbbells,Sports,-1.3704166450512134,-0.23623685401651381,-0.9887929897294574,-0.42580399665797625,Credit Card,Express,Delivered,,2023-01,0,-1.5840602220538849,1.5321018657164545,149.0,0,0,2023.0,1.0,3,1,386.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,4,0,7,2,0
ORD-00193,CUST-0260,Steven French,shawncortez@example.com,-0.5939933164746426,Female,Spain,2022-01-20,PRD-2758,Tablet,Electronics,0.038028005566683086,2.1672834090910245,-0.9887929897294574,2.1846868530279555,Credit Card,Overnight,Delivered,,2022-01,0,-1.5840602220538849,0.04016223263218417,999.4,0,0,2022.0,1.0,3,0,19.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,2,0,6,2,2
ORD-00711,CUST-0321,Mary Buchanan,williamarnold@example.com,-1.6614124201857068,Other,Colombia,2023-10-25,PRD-4411,Blender,Home & Kitchen,-0.6661943197422652,-0.2054014752882645,0.6094715410832433,-0.3132492551826963,Cash On Delivery,Overnight,Delivered,5.0,2023-10,1,0.9867028279451765,-0.45715097839590596,135.9235,0,0,2023.0,4.0,43,0,662.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3,2,3,1,2
ORD-00351,CUST-0030,Erin Parker,albert10@example.org,0.015960457074536867,Male,Germany,2023-12-13,PRD-3800,Jeans,Clothing,1.4464726561845795,-0.4783977384744794,-0.9887929897294574,-0.27224571138233317,Cash On Delivery,Overnight,Delivered,5.0,2023-12,0,1.5579835057227458,-0.45715097839590596,63.32000000000001,0,0,2023.0,4.0,50,0,711.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1,1,4,1,2
ORD-00979,CUST-0062,Stephanie Clark,alexis89@example.net,1.1596237824792484,Male,Spain,2023-07-08,PRD-7809,SQL Mastery,Books,-1.3704166450512134,-0.6274306917595929,0.07671669747900971,-0.5535881284545673,Credit Card,Express,Delivered,4.0,2023-07,1,0.12978181127882277,1.0347886546883645,9.531,0,0,2023.0,3.0,27,1,553.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,6,2,0
ORD-01399,CUST-0218,Steven Williamson,bethhall@example.com,-0.3652606513937003,Female,Argentina,2023-03-08,PRD-5166,Pillow Set,Home & Kitchen,0.7422503308756314,0.11112043706523174,-0.45603814612522386,0.38433506662620676,Bank Transfer,Free Shipping,Shipped,,2023-03,1,-1.0127795442763157,-0.45715097839590596,258.30499999999995,0,0,2023.0,1.0,10,0,431.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,3,0,0,0,1
ORD-00064,CUST-0322,Michelle Ferguson,dgarcia@example.org,0.7784026740110113,Other,Canada,2023-09-21,PRD-2758,Tablet,Electronics,-0.6661943197422652,2.283898232769079,-0.9887929897294574,1.344624080930512,Cash On Delivery,Free Shipping,Shipped,,2023-09,0,0.7010624890563919,0.04016223263218417,1040.66,0,0,2023.0,3.0,38,0,628.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2,2,2,1,1
ORD-00722,CUST-0277,Amanda Palmer,tyler83@example.com,0.015960457074536867,Female,Canada,2023-01-22,PRD-2638,Machine Learning Guide,Books,0.7422503308756314,-0.5528152931871104,1.1422263846874767,-0.45386961357064626,Cash On Delivery,Standard,Processing,4.0,2023-01,1,-1.5840602220538849,1.5321018657164545,29.592,0,0,2023.0,1.0,3,1,386.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,2,1,3
ORD-01092,CUST-0360,Alexandria Cox,ryanstephen@example.net,0.9308911173983061,Male,Mexico,2022-08-09,PRD-3710,Protein Powder,Sports,1.4464726561845795,-0.4026800669685398,1.6749812282917105,-0.2527187963767416,Debit Card,Standard,Delivered,5.0,2022-08,1,0.41542215016760736,-0.9544641894239961,67.58250000000001,0,0,2022.0,3.0,32,0,220.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,4,1,5,3,3
ORD-00949,CUST-0009,Ryan Massey,jonesstephanie@example.com,-1.1277028683301746,Other,Colombia,2023-09-18,PRD-3800,Jeans,Clothing,0.038028005566683086,-0.5389944864060712,1.6749812282917105,-0.4759853050383281,Cash On Delivery,Free Shipping,Delivered,4.0,2023-09,1,0.7010624890563919,-1.4517774004520863,31.410000000000007,0,0,2023.0,3.0,38,0,625.0,-1.0,-1.8369701987210297e-16,0.0,1.0,1,2,3,1,1
ORD-00844,CUST-0399,Pamela Rodriguez,nmorgan@example.net,0.015960457074536867,Male,Colombia,2022-03-20,PRD-3639,Sneakers,Clothing,1.4464726561845795,-0.5781393072480742,-0.9887929897294574,-0.43391253379812805,Debit Card,Standard,Cancelled,,2022-03,0,-1.0127795442763157,1.5321018657164545,28.03,0,1,2022.0,1.0,11,1,78.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,1,3,3,3
ORD-00290,CUST-0217,Cynthia Sanchez,Unknown,-1.0514586466365272,Female,Colombia,2022-12-02,PRD-2758,Tablet,Electronics,-1.3704166450512134,-0.06394311549459994,-0.9887929897294574,-0.36995129337394755,Paypal,Free Shipping,Delivered,4.0,2022-12,0,1.5579835057227458,0.5374754436602743,209.96,0,0,2022.0,4.0,48,0,335.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,2,0,3,4,1
ORD-00433,CUST-0340,Joseph Chapman,Unknown,1.0071353390919535,Female,USA,2022-05-15,PRD-1566,Yoga Mat,Sports,0.7422503308756314,-0.5129638871313529,-0.9887929897294574,-0.3750821191349476,Bank Transfer,Express,Processing,5.0,2022-05,0,-0.4414988664987464,1.5321018657164545,51.09,0,0,2022.0,2.0,19,1,134.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,4,0,7,0,0
ORD-00589,CUST-0154,Mark Williams,heidi54@example.com,-0.8989702032492324,Female,Colombia,2022-01-04,PRD-8073,Dumbbells,Sports,-1.3704166450512134,-0.5460603385436168,-0.45603814612522386,-0.5280439459158743,Debit Card,Standard,Delivered,4.0,2022-01,1,-1.5840602220538849,-0.9544641894239961,37.411,0,0,2022.0,1.0,1,0,3.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,4,0,3,3,3
ORD-00219,CUST-0036,Henry Terry,qsmith@example.net,0.24469312215547917,Male,Mexico,2022-10-07,PRD-2638,Machine Learning Guide,Books,0.7422503308756314,-0.5715539330558815,-0.9887929897294574,-0.4510549891531834,Cash On Delivery,Standard,Delivered,,2022-10,0,0.9867028279451765,0.5374754436602743,30.36,0,0,2022.0,4.0,40,0,279.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,5,1,3
ORD-01339,CUST-0351,Jonathan Murray,amy75@example.net,0.015960457074536867,Female,Argentina,2022-10-18,PRD-9512,Smartwatch,Electronics,0.038028005566683086,-0.44928642766779114,-0.45603814612522386,-0.37008231267463026,Debit Card,Overnight,Delivered,4.0,2022-10,1,0.9867028279451765,-0.9544641894239961,69.93900000000001,0,0,2022.0,4.0,42,0,290.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2,0,0,3,2
ORD-01247,CUST-0197,Phillip Torres,greenstephanie@example.net,0.015960457074536867,Male,Germany,2023-04-07,PRD-7809,SQL Mastery,Books,0.038028005566683086,-0.5568569606097866,1.1422263846874767,-0.484126826058372,Bank Transfer,Overnight,Delivered,5.0,2023-04,1,-0.727139205387531,0.5374754436602743,28.448000000000004,0,0,2023.0,2.0,14,0,461.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,1,4,0,2
ORD-01413,CUST-0152,Caleb Davis,markhuynh@example.com,-0.7464817598619374,Other,Brazil,2022-09-07,PRD-3800,Jeans,Clothing,-0.6661943197422652,-0.5160445986633228,-0.9887929897294574,-0.4706987220667263,Paypal,Overnight,Delivered,5.0,2022-09,0,0.7010624890563919,-0.45715097839590596,50.0,0,0,2022.0,3.0,36,0,249.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,2,1,4,2
ORD-00629,CUST-0087,Ian Stewart,mforbes@example.com,0.0922046787681843,Male,Brazil,2023-03-12,PRD-3413,USB Hub,Electronics,0.7422503308756314,0.426850973979323,-0.9887929897294574,0.8435622966134254,Bank Transfer,Standard,Delivered,4.0,2023-03,0,-1.0127795442763157,1.5321018657164545,383.61,0,0,2023.0,1.0,10,1,435.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,1,1,0,3
ORD-01097,CUST-0136,Jose Collins MD,Unknown,-0.44150487308734776,Other,Spain,2022-02-08,PRD-9229,Headphones,Electronics,0.7422503308756314,2.999810371345207,-0.45603814612522386,3.9427716297856943,Cash On Delivery,Express,Returned,4.0,2022-02,1,-1.2984198831651002,-0.9544641894239961,1229.262,1,0,2022.0,1.0,6,0,38.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2,2,6,1,0
ORD-01273,CUST-0171,Rita Robles,Unknown,1.5408448909474857,Female,Canada,2023-07-20,PRD-8117,Cookware Set,Home & Kitchen,0.7422503308756314,-0.279734239775245,-0.9887929897294574,-0.07265658927943289,Debit Card,Standard,Delivered,2.0,2023-07,0,0.12978181127882277,0.04016223263218417,133.61,0,0,2023.0,3.0,29,0,565.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,0,2,3,3
ORD-01103,CUST-0059,Rhonda Johnson,morgan81@example.net,-0.5177490947809952,Female,USA,2022-04-28,PRD-2881,Smartphone,Electronics,-1.3704166450512134,0.1302265012451554,-0.9887929897294574,-0.30700705591310823,Cash On Delivery,Overnight,Delivered,3.0,2022-04,0,-0.727139205387531,0.04016223263218417,278.66,0,0,2022.0,2.0,17,0,117.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2,0,7,1,2
ORD-00428,CUST-0271,Mitchell Hudson,Unknown,0.4734257872364215,Female,Colombia,2022-08-17,PRD-6586,Lamp,Home & Kitchen,0.7422503308756314,-0.027059367336611545,-0.45603814612522386,0.2141180895672598,Paypal,Express,Delivered,,2022-08,1,0.41542215016760736,-0.45715097839590596,211.85949999999997,0,0,2022.0,3.0,33,0,228.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,3,0,3,4,0
ORD-00655,CUST-0323,Allen Phillips,Unknown,-1.4326797551047643,Female,Canada,2022-02-27,PRD-9948,Jacket,Clothing,1.4464726561845795,-0.5052197131886028,-0.9887929897294574,-0.31572029751794933,Debit Card,Express,Delivered,5.0,2022-02,0,-1.2984198831651002,1.5321018657164545,53.83,0,0,2022.0,1.0,8,1,57.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,2,3,0
ORD-01033,CUST-0038,Adam Velasquez,mary54@example.org,-0.28901642970005287,Other,Canada,2022-09-20,PRD-3484,Hoodie,Clothing,0.038028005566683086,-0.48351341542206244,1.6749812282917105,-0.4355182073956552,Bank Transfer,Standard,Delivered,5.0,2022-09,1,0.7010624890563919,-0.9544641894239961,46.1325,0,0,2022.0,3.0,38,0,262.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,2,2,0,3
ORD-00561,CUST-0262,Karen Santana,Unknown,1.1596237824792484,Female,Argentina,2023-09-23,PRD-2758,Tablet,Electronics,0.7422503308756314,2.6218720722121636,-0.9887929897294574,3.6898145900173076,Credit Card,Express,Delivered,4.0,2023-09,0,0.7010624890563919,1.0347886546883645,1160.24,0,0,2023.0,3.0,38,1,630.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2,0,0,2,0
ORD-00298,CUST-0051,Jane Hernandez,benjaminray@example.org,0.015960457074536867,Male,Argentina,2023-08-21,PRD-2638,Machine Learning Guide,Books,0.038028005566683086,-0.6195452007740919,0.6094715410832433,-0.5310601384882336,Paypal,Free Shipping,Delivered,4.0,2023-08,1,0.41542215016760736,-1.4517774004520863,11.373,0,0,2023.0,3.0,34,0,597.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,1,0,4,1
ORD-00959,CUST-0189,Jennifer Crawford,bradley77@example.org,-1.4326797551047643,Male,USA,2023-01-20,PRD-4148,Data Science Handbook,Books,1.4464726561845795,-0.6187820887432369,0.07671669747900971,-0.5060418655900434,Paypal,Unknown,Processing,4.0,2023-01,1,-1.5840602220538849,0.5374754436602743,12.285,0,0,2023.0,1.0,3,0,384.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,7,4,4
ORD-00611,CUST-0281,Jerry Reyes,Unknown,1.617089112641133,Female,Germany,2022-01-26,PRD-7809,SQL Mastery,Books,0.038028005566683086,-0.583057140335806,-0.9887929897294574,-0.4900584271256424,Bank Transfer,Express,Processing,3.0,2022-01,0,-1.5840602220538849,-0.45715097839590596,26.290000000000003,0,0,2022.0,1.0,4,0,25.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,4,0,0
ORD-00299,CUST-0032,Margaret Torres,imiddleton@example.net,0.5496700089300689,Female,Mexico,2022-04-28,PRD-2122,Coffee Maker,Home & Kitchen,-1.3704166450512134,-0.08796701276225526,0.07671669747900971,-0.39619729957923444,Bank Transfer,Free Shipping,Delivered,,2022-04,1,-0.727139205387531,0.04016223263218417,181.314,0,0,2022.0,2.0,17,0,117.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,3,0,5,0,1
ORD-01090,CUST-0362,Elaine Frey,sharon34@example.org,0.0922046787681843,Other,Germany,2023-04-07,PRD-6586,Lamp,Home & Kitchen,-0.6661943197422652,-0.07018932878419035,0.6094715410832433,-0.23873500563080188,Bank Transfer,Standard,Delivered,,2023-04,1,-0.727139205387531,0.5374754436602743,176.5875,0,0,2023.0,2.0,14,0,461.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,3,2,4,0,3
ORD-00661,CUST-0254,Ashley Garcia,lwallace@example.org,1.6933333343347805,Male,Canada,2022-11-28,PRD-5166,Pillow Set,Home & Kitchen,-0.6661943197422652,-0.22739040714030664,-0.9887929897294574,-0.2835518524342511,Debit Card,Express,Processing,5.0,2022-11,0,1.272343166833961,-1.4517774004520863,152.13,0,0,2022.0,4.0,48,0,331.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,3,1,2,3,0
ORD-01444,CUST-0349,Natalie Harper,lopezjennifer@example.org,0.9308911173983061,Other,Argentina,2023-10-17,PRD-4492,Cap,Clothing,0.038028005566683086,-0.4450186529767136,-0.9887929897294574,-0.3558140359646208,Credit Card,Free Shipping,Returned,4.0,2023-10,0,0.9867028279451765,-0.9544641894239961,75.13,1,0,2023.0,4.0,42,0,654.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,2,0,2,1
ORD-00412,CUST-0110,Alice Cole,vanessacurtis@example.net,0.5496700089300689,Other,Mexico,2023-07-21,PRD-4492,Cap,Clothing,0.038028005566683086,-0.4792456407309848,-0.9887929897294574,-0.3891002680891083,Bank Transfer,Overnight,Delivered,4.0,2023-07,0,0.12978181127882277,0.5374754436602743,63.02,0,0,2023.0,3.0,29,0,566.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,2,5,0,2
ORD-00620,CUST-0165,James Huffman,dfrench@example.com,-1.1277028683301746,Female,Mexico,2023-08-23,PRD-8929,Running Shoes,Sports,-0.6661943197422652,-0.21111068381540143,-0.9887929897294574,-0.2729970108687654,Bank Transfer,Overnight,Delivered,1.0,2023-08,0,0.41542215016760736,-0.45715097839590596,157.89,0,0,2023.0,3.0,34,0,599.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4,0,5,0,2
ORD-01240,CUST-0213,David Clark,ricardo73@example.org,1.617089112641133,Male,Spain,2022-06-14,PRD-4145,Python for Beginners,Books,1.4464726561845795,-0.6293243401324551,1.6749812282917105,-0.5282372681007977,Paypal,Free Shipping,Delivered,,2022-06,1,-0.15585852760996183,-0.9544641894239961,7.44,0,0,2022.0,2.0,24,0,164.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,1,6,4,1
ORD-00278,CUST-0293,Mr. Joe Reynolds,Unknown,0.39718156554277406,Female,Colombia,2023-08-28,PRD-4492,Cap,Clothing,0.038028005566683086,-0.6023327849670306,-0.9887929897294574,-0.5088042655310103,Paypal,Free Shipping,Delivered,4.0,2023-08,0,0.41542215016760736,-1.4517774004520863,19.47,0,0,2023.0,3.0,35,0,604.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,0,3,4,1
ORD-01200,CUST-0319,David Arnold,Unknown,0.4734257872364215,Other,Canada,2022-01-25,PRD-3800,Jeans,Clothing,0.7422503308756314,-0.3184833728975455,0.07671669747900971,-0.16684389074921877,Credit Card,Standard,Delivered,4.0,2022-01,1,-1.5840602220538849,-0.9544641894239961,107.91,0,0,2022.0,1.0,4,0,24.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,2,2,2,3
ORD-00880,CUST-0007,Ryan Dean,kristen61@example.com,-0.9752144249428798,Female,Argentina,2023-01-22,PRD-6586,Lamp,Home & Kitchen,0.038028005566683086,-0.23100812343473004,-0.45603814612522386,-0.16841749668573974,Paypal,Express,Delivered,5.0,2023-01,1,-1.5840602220538849,1.5321018657164545,143.3075,0,0,2023.0,1.0,3,1,386.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,0,0,4,0
ORD-00237,CUST-0354,David Long,logan66@example.org,-0.06028376461911057,Female,Canada,2023-02-27,PRD-4492,Cap,Clothing,-0.6661943197422652,-0.6188103521517871,1.6749812282917105,-0.5435747722506442,Debit Card,Express,Shipped,5.0,2023-02,1,-1.2984198831651002,-1.4517774004520863,10.23,0,0,2023.0,1.0,9,0,422.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,2,3,0
